Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
190¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":21,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿Program
191¿VariableDeclarator¿¿326¿v31¿¿¿{"start":{"line":1,"column":52},"end":{"line":21,"column":1},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿VariableDeclarator
192¿ArrowFunctionExpression¿¿326¿¿¿¿{"start":{"line":1,"column":52},"end":{"line":21,"column":1},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿ArrowFunctionExpression
193¿VariableDeclarator¿¿328¿v17¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿VariableDeclarator
194¿CallExpression¿¿328¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿CallExpression
195¿MemberExpression¿¿328¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿MemberExpression
196¿Identifier¿¿328¿expect¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":8},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿Identifier
197¿Identifier¿¿328¿assertions¿¿¿{"start":{"line":2,"column":9},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿Identifier
198¿Literal¿number¿328¿¿2¿¿{"start":{"line":2,"column":20},"end":{"line":2,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿Literal
199¿ExpressionStatement¿¿328¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":23},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿ExpressionStatement
200¿Identifier¿¿328¿v17¿¿¿¿¿Identifier
201¿VariableDeclarator¿¿328¿root¿¿¿{"start":{"line":3,"column":8},"end":{"line":3,"column":48},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿VariableDeclarator
202¿CallExpression¿¿328¿¿¿¿{"start":{"line":3,"column":15},"end":{"line":3,"column":48},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿CallExpression
203¿Identifier¿¿328¿require¿¿¿{"start":{"line":3,"column":15},"end":{"line":3,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿Identifier
204¿Literal¿string¿328¿¿'apiconnect-cli-plugins'¿¿{"start":{"line":3,"column":23},"end":{"line":3,"column":47},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿Literal
205¿VariableDeclarator¿¿328¿fs¿¿¿{"start":{"line":4,"column":8},"end":{"line":4,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿VariableDeclarator
206¿CallExpression¿¿328¿¿¿¿{"start":{"line":4,"column":13},"end":{"line":4,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿CallExpression
207¿Identifier¿¿328¿require¿¿¿{"start":{"line":4,"column":13},"end":{"line":4,"column":20},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿Identifier
208¿Literal¿string¿328¿¿'fs'¿¿{"start":{"line":4,"column":21},"end":{"line":4,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿Literal
209¿VariableDeclarator¿¿328¿path¿¿¿{"start":{"line":5,"column":8},"end":{"line":5,"column":41},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿VariableDeclarator
210¿Literal¿string¿328¿¿'./apiconnect-cli-plugins'¿¿{"start":{"line":5,"column":15},"end":{"line":5,"column":41},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿Literal
211¿TryStatement¿¿328¿¿¿¿{"start":{"line":6,"column":2},"end":{"line":12,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿TryStatement
212¿VariableDeclarator¿¿328¿v18¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":27},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿VariableDeclarator
213¿CallExpression¿¿328¿¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":27},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿CallExpression
214¿MemberExpression¿¿328¿¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿MemberExpression
215¿Identifier¿¿328¿fs¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":10},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿Identifier
216¿Identifier¿¿328¿existsSync¿¿¿{"start":{"line":7,"column":11},"end":{"line":7,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿Identifier
217¿Identifier¿¿328¿path¿¿¿{"start":{"line":7,"column":22},"end":{"line":7,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿Identifier
218¿IfStatement¿¿328¿¿¿¿{"start":{"line":7,"column":4},"end":{"line":9,"column":5},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/apiconnect-cli-plugins_6.0.2/apiconnect-cli-plugins.test.js"}¿¿IfStatement
219¿Identifier¿¿328¿v18¿¿¿¿¿Identifier
