Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
198¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":22,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Program
199¿VariableDeclarator¿¿341¿v31¿¿¿{"start":{"line":1,"column":39},"end":{"line":22,"column":1},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿VariableDeclarator
200¿ArrowFunctionExpression¿¿341¿¿¿¿{"start":{"line":1,"column":39},"end":{"line":22,"column":1},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿ArrowFunctionExpression
201¿VariableDeclarator¿¿343¿v17¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿VariableDeclarator
202¿CallExpression¿¿343¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿CallExpression
203¿MemberExpression¿¿343¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿MemberExpression
204¿Identifier¿¿343¿expect¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":8},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
205¿Identifier¿¿343¿assertions¿¿¿{"start":{"line":2,"column":9},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
206¿Literal¿number¿343¿¿2¿¿{"start":{"line":2,"column":20},"end":{"line":2,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Literal
207¿ExpressionStatement¿¿343¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":23},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿ExpressionStatement
208¿Identifier¿¿343¿v17¿¿¿¿¿Identifier
209¿VariableDeclarator¿¿343¿x¿¿¿{"start":{"line":3,"column":8},"end":{"line":3,"column":32},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿VariableDeclarator
210¿CallExpression¿¿343¿¿¿¿{"start":{"line":3,"column":12},"end":{"line":3,"column":32},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿CallExpression
211¿Identifier¿¿343¿require¿¿¿{"start":{"line":3,"column":12},"end":{"line":3,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
212¿Literal¿string¿343¿¿'git-parse'¿¿{"start":{"line":3,"column":20},"end":{"line":3,"column":31},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Literal
213¿VariableDeclarator¿¿343¿fs¿¿¿{"start":{"line":4,"column":8},"end":{"line":4,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿VariableDeclarator
214¿CallExpression¿¿343¿¿¿¿{"start":{"line":4,"column":13},"end":{"line":4,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿CallExpression
215¿Identifier¿¿343¿require¿¿¿{"start":{"line":4,"column":13},"end":{"line":4,"column":20},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
216¿Literal¿string¿343¿¿'fs'¿¿{"start":{"line":4,"column":21},"end":{"line":4,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Literal
217¿VariableDeclarator¿¿343¿path¿¿¿{"start":{"line":5,"column":8},"end":{"line":5,"column":28},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿VariableDeclarator
218¿Literal¿string¿343¿¿'./git-parse'¿¿{"start":{"line":5,"column":15},"end":{"line":5,"column":28},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Literal
219¿TryStatement¿¿343¿¿¿¿{"start":{"line":6,"column":2},"end":{"line":13,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿TryStatement
220¿VariableDeclarator¿¿343¿v18¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":27},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿VariableDeclarator
221¿CallExpression¿¿343¿¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":27},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿CallExpression
222¿MemberExpression¿¿343¿¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿MemberExpression
223¿Identifier¿¿343¿fs¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":10},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
224¿Identifier¿¿343¿existsSync¿¿¿{"start":{"line":7,"column":11},"end":{"line":7,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
225¿Identifier¿¿343¿path¿¿¿{"start":{"line":7,"column":22},"end":{"line":7,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
226¿IfStatement¿¿343¿¿¿¿{"start":{"line":7,"column":4},"end":{"line":10,"column":5},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿IfStatement
227¿Identifier¿¿343¿v18¿¿¿¿¿Identifier
228¿VariableDeclarator¿¿343¿v19¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿VariableDeclarator
229¿CallExpression¿¿343¿¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿CallExpression
230¿MemberExpression¿¿343¿¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿MemberExpression
231¿Identifier¿¿343¿fs¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":8},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
232¿Identifier¿¿343¿unlinkSync¿¿¿{"start":{"line":8,"column":9},"end":{"line":8,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
233¿Identifier¿¿343¿path¿¿¿{"start":{"line":8,"column":20},"end":{"line":8,"column":24},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
234¿ExpressionStatement¿¿343¿¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿ExpressionStatement
235¿Identifier¿¿343¿v19¿¿¿¿¿Identifier
236¿VariableDeclarator¿¿343¿v20¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":40},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿VariableDeclarator
237¿CallExpression¿¿343¿¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":40},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿CallExpression
238¿MemberExpression¿¿343¿¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":17},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿MemberExpression
239¿Identifier¿¿343¿console¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":13},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
240¿Identifier¿¿343¿log¿¿¿{"start":{"line":9,"column":14},"end":{"line":9,"column":17},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
241¿Literal¿string¿343¿¿'File removed:'¿¿{"start":{"line":9,"column":18},"end":{"line":9,"column":33},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Literal
242¿Identifier¿¿343¿path¿¿¿{"start":{"line":9,"column":35},"end":{"line":9,"column":39},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
243¿ExpressionStatement¿¿343¿¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":41},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿ExpressionStatement
244¿Identifier¿¿343¿v20¿¿¿¿¿Identifier
245¿BlockStatement¿¿343¿¿¿¿{"start":{"line":7,"column":29},"end":{"line":10,"column":5},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿BlockStatement
246¿BlockStatement¿¿343¿¿¿¿{"start":{"line":6,"column":6},"end":{"line":11,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿BlockStatement
247¿CatchClause¿¿343¿¿¿¿{"start":{"line":11,"column":4},"end":{"line":13,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿CatchClause
248¿VariableDeclarator¿¿343¿v21¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿VariableDeclarator
249¿CallExpression¿¿343¿¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿CallExpression
250¿MemberExpression¿¿343¿¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":17},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿MemberExpression
251¿Identifier¿¿343¿console¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":11},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
252¿Identifier¿¿343¿error¿¿¿{"start":{"line":12,"column":12},"end":{"line":12,"column":17},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
253¿Identifier¿¿343¿err¿¿¿{"start":{"line":12,"column":18},"end":{"line":12,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
254¿ExpressionStatement¿¿343¿¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":23},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿ExpressionStatement
255¿Identifier¿¿343¿v21¿¿¿¿¿Identifier
256¿BlockStatement¿¿343¿¿¿¿{"start":{"line":11,"column":16},"end":{"line":13,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿BlockStatement
257¿Identifier¿¿343¿err¿¿¿{"start":{"line":11,"column":11},"end":{"line":11,"column":14},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
258¿ExpressionStatement¿¿343¿¿¿¿{"start":{"line":14,"column":2},"end":{"line":14,"column":35},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿ExpressionStatement
259¿AssignmentExpression¿=¿343¿¿¿¿{"start":{"line":14,"column":2},"end":{"line":14,"column":34},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿AssignmentExpression
260¿Identifier¿¿343¿file_exist¿¿¿{"start":{"line":14,"column":2},"end":{"line":14,"column":12},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
261¿CallExpression¿¿343¿¿¿¿{"start":{"line":14,"column":15},"end":{"line":14,"column":34},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿CallExpression
262¿MemberExpression¿¿343¿¿¿¿{"start":{"line":14,"column":15},"end":{"line":14,"column":28},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿MemberExpression
263¿Identifier¿¿343¿fs¿¿¿{"start":{"line":14,"column":15},"end":{"line":14,"column":17},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
264¿Identifier¿¿343¿existsSync¿¿¿{"start":{"line":14,"column":18},"end":{"line":14,"column":28},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
265¿Identifier¿¿343¿path¿¿¿{"start":{"line":14,"column":29},"end":{"line":14,"column":33},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
266¿VariableDeclarator¿¿343¿v22¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":20},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿VariableDeclarator
267¿CallExpression¿¿343¿¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":20},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿CallExpression
268¿Identifier¿¿343¿expect¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":8},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
269¿Identifier¿¿343¿file_exist¿¿¿{"start":{"line":15,"column":9},"end":{"line":15,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿Identifier
270¿VariableDeclarator¿¿343¿v23¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":32},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿VariableDeclarator
271¿CallExpression¿¿343¿¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":32},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿CallExpression
272¿MemberExpression¿¿343¿¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/git-parse_1.0.4/git-parse.test.js"}¿¿MemberExpression
