Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
196¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":28,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/code-injection/jsen_0.6.6/jsen.test.js"}¿¿Program
197¿VariableDeclarator¿¿337¿v31¿¿¿{"start":{"line":1,"column":41},"end":{"line":28,"column":1},"fname":"/Users/elza/Documents/MDP/Js_files/code-injection/jsen_0.6.6/jsen.test.js"}¿¿VariableDeclarator
198¿ArrowFunctionExpression¿¿337¿¿¿¿{"start":{"line":1,"column":41},"end":{"line":28,"column":1},"fname":"/Users/elza/Documents/MDP/Js_files/code-injection/jsen_0.6.6/jsen.test.js"}¿¿ArrowFunctionExpression
199¿VariableDeclarator¿¿339¿v17¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/code-injection/jsen_0.6.6/jsen.test.js"}¿¿VariableDeclarator
200¿CallExpression¿¿339¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/code-injection/jsen_0.6.6/jsen.test.js"}¿¿CallExpression
201¿MemberExpression¿¿339¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/code-injection/jsen_0.6.6/jsen.test.js"}¿¿MemberExpression
202¿Identifier¿¿339¿expect¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":8},"fname":"/Users/elza/Documents/MDP/Js_files/code-injection/jsen_0.6.6/jsen.test.js"}¿¿Identifier
203¿Identifier¿¿339¿assertions¿¿¿{"start":{"line":2,"column":9},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/code-injection/jsen_0.6.6/jsen.test.js"}¿¿Identifier
204¿Literal¿number¿339¿¿2¿¿{"start":{"line":2,"column":20},"end":{"line":2,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/code-injection/jsen_0.6.6/jsen.test.js"}¿¿Literal
205¿ExpressionStatement¿¿339¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":23},"fname":"/Users/elza/Documents/MDP/Js_files/code-injection/jsen_0.6.6/jsen.test.js"}¿¿ExpressionStatement
206¿Identifier¿¿339¿v17¿¿¿¿¿Identifier
207¿VariableDeclarator¿¿339¿fs¿¿¿{"start":{"line":3,"column":8},"end":{"line":3,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/code-injection/jsen_0.6.6/jsen.test.js"}¿¿VariableDeclarator
