Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1980¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":251,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿Program
1981¿ExpressionStatement¿¿3459¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":1,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿ExpressionStatement
1982¿Literal¿string¿3459¿¿'use strict'¿¿{"start":{"line":1,"column":0},"end":{"line":1,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿Literal
1983¿VariableDeclarator¿¿3459¿v180¿¿¿{"start":{"line":4,"column":9},"end":{"line":4,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿VariableDeclarator
1984¿CallExpression¿¿3459¿¿¿¿{"start":{"line":4,"column":9},"end":{"line":4,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿CallExpression
1985¿Identifier¿¿3459¿require¿¿¿{"start":{"line":4,"column":9},"end":{"line":4,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿Identifier
1986¿Literal¿string¿3459¿¿'child_process'¿¿{"start":{"line":4,"column":17},"end":{"line":4,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿Literal
1987¿VariableDeclarator¿¿3459¿v181¿¿¿{"start":{"line":5,"column":6},"end":{"line":5,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿VariableDeclarator
1988¿CallExpression¿¿3459¿¿¿¿{"start":{"line":5,"column":6},"end":{"line":5,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿CallExpression
1989¿Identifier¿¿3459¿require¿¿¿{"start":{"line":5,"column":6},"end":{"line":5,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿Identifier
1990¿Literal¿string¿3459¿¿'fs'¿¿{"start":{"line":5,"column":14},"end":{"line":5,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿Literal
1991¿VariableDeclarator¿¿3459¿v182¿¿¿{"start":{"line":6,"column":8},"end":{"line":6,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿VariableDeclarator
1992¿CallExpression¿¿3459¿¿¿¿{"start":{"line":6,"column":8},"end":{"line":6,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿CallExpression
1993¿Identifier¿¿3459¿require¿¿¿{"start":{"line":6,"column":8},"end":{"line":6,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿Identifier
1994¿Literal¿string¿3459¿¿'path'¿¿{"start":{"line":6,"column":16},"end":{"line":6,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿Literal
1995¿VariableDeclarator¿¿3459¿Node¿¿¿{"start":{"line":3,"column":4},"end":{"line":8,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿VariableDeclarator
1996¿ObjectExpression¿¿3459¿¿¿¿¿¿ObjectExpression
1997¿ExpressionStatement¿¿3459¿¿¿¿{"start":{"line":3,"column":4},"end":{"line":8,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿ExpressionStatement
1998¿AssignmentExpression¿=¿3459¿¿¿¿{"start":{"line":3,"column":4},"end":{"line":8,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿AssignmentExpression
1999¿MemberExpression¿¿3459¿¿¿¿{"start":{"line":3,"column":4},"end":{"line":8,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿MemberExpression
2000¿Identifier¿¿3459¿Node¿¿¿{"start":{"line":3,"column":4},"end":{"line":3,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿Identifier
2001¿Identifier¿¿3459¿child¿¿¿{"start":{"line":4,"column":2},"end":{"line":4,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿Identifier
2002¿Identifier¿¿3459¿v180¿¿¿¿¿Identifier
2003¿ExpressionStatement¿¿3459¿¿¿¿{"start":{"line":3,"column":4},"end":{"line":8,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿ExpressionStatement
2004¿AssignmentExpression¿=¿3459¿¿¿¿{"start":{"line":3,"column":4},"end":{"line":8,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿AssignmentExpression
2005¿MemberExpression¿¿3459¿¿¿¿{"start":{"line":3,"column":4},"end":{"line":8,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿MemberExpression
2006¿Identifier¿¿3459¿Node¿¿¿{"start":{"line":3,"column":4},"end":{"line":3,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿Identifier
2007¿Identifier¿¿3459¿fs¿¿¿{"start":{"line":5,"column":2},"end":{"line":5,"column":4},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/vulcan/opened/index.js"}¿¿Identifier
2008¿Identifier¿¿3459¿v181¿¿¿¿¿Identifier
