Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
177¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":20,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿Program
178¿VariableDeclarator¿¿306¿v27¿¿¿{"start":{"line":1,"column":38},"end":{"line":20,"column":1},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿VariableDeclarator
179¿ArrowFunctionExpression¿¿306¿¿¿¿{"start":{"line":1,"column":38},"end":{"line":20,"column":1},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿ArrowFunctionExpression
180¿VariableDeclarator¿¿308¿v15¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿VariableDeclarator
181¿CallExpression¿¿308¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿CallExpression
182¿MemberExpression¿¿308¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿MemberExpression
183¿Identifier¿¿308¿expect¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":8},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿Identifier
184¿Identifier¿¿308¿assertions¿¿¿{"start":{"line":2,"column":9},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿Identifier
185¿Literal¿number¿308¿¿2¿¿{"start":{"line":2,"column":20},"end":{"line":2,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿Literal
186¿ExpressionStatement¿¿308¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":23},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿ExpressionStatement
187¿Identifier¿¿308¿v15¿¿¿¿¿Identifier
188¿VariableDeclarator¿¿308¿dnsSync¿¿¿{"start":{"line":3,"column":8},"end":{"line":3,"column":37},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿VariableDeclarator
189¿CallExpression¿¿308¿¿¿¿{"start":{"line":3,"column":18},"end":{"line":3,"column":37},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿CallExpression
190¿Identifier¿¿308¿require¿¿¿{"start":{"line":3,"column":18},"end":{"line":3,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿Identifier
191¿Literal¿string¿308¿¿'dns-sync'¿¿{"start":{"line":3,"column":26},"end":{"line":3,"column":36},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿Literal
192¿VariableDeclarator¿¿308¿fs¿¿¿{"start":{"line":4,"column":8},"end":{"line":4,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿VariableDeclarator
193¿CallExpression¿¿308¿¿¿¿{"start":{"line":4,"column":13},"end":{"line":4,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿CallExpression
194¿Identifier¿¿308¿require¿¿¿{"start":{"line":4,"column":13},"end":{"line":4,"column":20},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿Identifier
195¿Literal¿string¿308¿¿'fs'¿¿{"start":{"line":4,"column":21},"end":{"line":4,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/dns-sync_0.1.0/dns-sync.test.js"}¿¿Literal
