Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
183¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":22,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿Program
184¿VariableDeclarator¿¿316¿v29¿¿¿{"start":{"line":1,"column":44},"end":{"line":22,"column":1},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿VariableDeclarator
185¿ArrowFunctionExpression¿¿316¿¿¿¿{"start":{"line":1,"column":44},"end":{"line":22,"column":1},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿ArrowFunctionExpression
186¿Identifier¿¿0¿done¿¿¿{"start":{"line":1,"column":45},"end":{"line":1,"column":49},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿Identifier
187¿VariableDeclarator¿¿318¿v16¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿VariableDeclarator
188¿CallExpression¿¿318¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿CallExpression
189¿MemberExpression¿¿318¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿MemberExpression
190¿Identifier¿¿318¿expect¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":8},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿Identifier
191¿Identifier¿¿318¿assertions¿¿¿{"start":{"line":2,"column":9},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿Identifier
192¿Literal¿number¿318¿¿2¿¿{"start":{"line":2,"column":20},"end":{"line":2,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿Literal
193¿ExpressionStatement¿¿318¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":23},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿ExpressionStatement
194¿Identifier¿¿318¿v16¿¿¿¿¿Identifier
195¿VariableDeclarator¿¿318¿a¿¿¿{"start":{"line":3,"column":8},"end":{"line":3,"column":37},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿VariableDeclarator
196¿CallExpression¿¿318¿¿¿¿{"start":{"line":3,"column":12},"end":{"line":3,"column":37},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿CallExpression
197¿Identifier¿¿318¿require¿¿¿{"start":{"line":3,"column":12},"end":{"line":3,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿Identifier
198¿Literal¿string¿318¿¿'node-latex-pdf'¿¿{"start":{"line":3,"column":20},"end":{"line":3,"column":36},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿Literal
199¿VariableDeclarator¿¿318¿fs¿¿¿{"start":{"line":4,"column":8},"end":{"line":4,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿VariableDeclarator
200¿CallExpression¿¿318¿¿¿¿{"start":{"line":4,"column":13},"end":{"line":4,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿CallExpression
201¿Identifier¿¿318¿require¿¿¿{"start":{"line":4,"column":13},"end":{"line":4,"column":20},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿Identifier
202¿Literal¿string¿318¿¿'fs'¿¿{"start":{"line":4,"column":21},"end":{"line":4,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿Literal
203¿VariableDeclarator¿¿318¿path¿¿¿{"start":{"line":5,"column":8},"end":{"line":5,"column":33},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿VariableDeclarator
204¿Literal¿string¿318¿¿'./node-latex-pdf'¿¿{"start":{"line":5,"column":15},"end":{"line":5,"column":33},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿Literal
205¿TryStatement¿¿318¿¿¿¿{"start":{"line":6,"column":2},"end":{"line":13,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿TryStatement
206¿VariableDeclarator¿¿318¿v17¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":27},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿VariableDeclarator
207¿CallExpression¿¿318¿¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":27},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿CallExpression
208¿MemberExpression¿¿318¿¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿MemberExpression
209¿Identifier¿¿318¿fs¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":10},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿Identifier
210¿Identifier¿¿318¿existsSync¿¿¿{"start":{"line":7,"column":11},"end":{"line":7,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿Identifier
211¿Identifier¿¿318¿path¿¿¿{"start":{"line":7,"column":22},"end":{"line":7,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿Identifier
212¿IfStatement¿¿318¿¿¿¿{"start":{"line":7,"column":4},"end":{"line":10,"column":5},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿IfStatement
213¿Identifier¿¿318¿v17¿¿¿¿¿Identifier
214¿VariableDeclarator¿¿318¿v18¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿VariableDeclarator
215¿CallExpression¿¿318¿¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿CallExpression
216¿MemberExpression¿¿318¿¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿MemberExpression
217¿Identifier¿¿318¿fs¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":8},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿Identifier
218¿Identifier¿¿318¿unlinkSync¿¿¿{"start":{"line":8,"column":9},"end":{"line":8,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿Identifier
219¿Identifier¿¿318¿path¿¿¿{"start":{"line":8,"column":20},"end":{"line":8,"column":24},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿Identifier
220¿ExpressionStatement¿¿318¿¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿ExpressionStatement
221¿Identifier¿¿318¿v18¿¿¿¿¿Identifier
222¿VariableDeclarator¿¿318¿v19¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":40},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿VariableDeclarator
223¿CallExpression¿¿318¿¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":40},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/node-latex-pdf_0.0.2/node-latex-pdf.test.js"}¿¿CallExpression
