Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
572¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":56,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿Program
573¿ExpressionStatement¿¿968¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":1,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿ExpressionStatement
574¿Literal¿string¿968¿¿'use strict'¿¿{"start":{"line":1,"column":0},"end":{"line":1,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿Literal
575¿VariableDeclarator¿¿968¿v50¿¿¿{"start":{"line":2,"column":45},"end":{"line":2,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿VariableDeclarator
576¿ObjectExpression¿¿968¿¿¿¿{"start":{"line":2,"column":45},"end":{"line":2,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿ObjectExpression
577¿Property¿¿968¿¿¿¿{"start":{"line":2,"column":47},"end":{"line":2,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿Property
578¿Identifier¿¿968¿value¿¿¿{"start":{"line":2,"column":47},"end":{"line":2,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿Identifier
579¿Literal¿boolean¿968¿¿true¿¿{"start":{"line":2,"column":54},"end":{"line":2,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿Literal
580¿VariableDeclarator¿¿968¿v51¿¿¿{"start":{"line":2,"column":0},"end":{"line":2,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿VariableDeclarator
581¿CallExpression¿¿968¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":2,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿CallExpression
582¿MemberExpression¿¿968¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":2,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿MemberExpression
583¿Identifier¿¿968¿Object¿¿¿{"start":{"line":2,"column":0},"end":{"line":2,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿Identifier
584¿Identifier¿¿968¿defineProperty¿¿¿{"start":{"line":2,"column":7},"end":{"line":2,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿Identifier
585¿Identifier¿¿968¿exports¿¿¿{"start":{"line":2,"column":22},"end":{"line":2,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿Identifier
586¿Literal¿string¿968¿¿'__esModule'¿¿{"start":{"line":2,"column":31},"end":{"line":2,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿Literal
587¿Identifier¿¿968¿v50¿¿¿¿¿Identifier
588¿ExpressionStatement¿¿968¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":2,"column":62},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿ExpressionStatement
589¿Identifier¿¿968¿v51¿¿¿¿¿Identifier
590¿VariableDeclarator¿¿968¿tslib_1¿¿¿{"start":{"line":3,"column":6},"end":{"line":3,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿VariableDeclarator
591¿CallExpression¿¿968¿¿¿¿{"start":{"line":3,"column":16},"end":{"line":3,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿CallExpression
592¿Identifier¿¿968¿require¿¿¿{"start":{"line":3,"column":16},"end":{"line":3,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/devcert_utils/utils.js"}¿¿Identifier
