Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2064¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":277,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/egg-scripts/start.js"}¿¿Program
2065¿ExpressionStatement¿¿3608¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":1,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/egg-scripts/start.js"}¿¿ExpressionStatement
2066¿Literal¿string¿3608¿¿'use strict'¿¿{"start":{"line":1,"column":0},"end":{"line":1,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/egg-scripts/start.js"}¿¿Literal
2067¿VariableDeclarator¿¿3608¿path¿¿¿{"start":{"line":3,"column":6},"end":{"line":3,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/egg-scripts/start.js"}¿¿VariableDeclarator
2068¿CallExpression¿¿3608¿¿¿¿{"start":{"line":3,"column":13},"end":{"line":3,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/egg-scripts/start.js"}¿¿CallExpression
2069¿Identifier¿¿3608¿require¿¿¿{"start":{"line":3,"column":13},"end":{"line":3,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/egg-scripts/start.js"}¿¿Identifier
2070¿Literal¿string¿3608¿¿'path'¿¿{"start":{"line":3,"column":21},"end":{"line":3,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/egg-scripts/start.js"}¿¿Literal
2071¿VariableDeclarator¿¿3608¿Command¿¿¿{"start":{"line":5,"column":6},"end":{"line":5,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/egg-scripts/start.js"}¿¿VariableDeclarator
2072¿CallExpression¿¿3608¿¿¿¿{"start":{"line":5,"column":16},"end":{"line":5,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/egg-scripts/start.js"}¿¿CallExpression
2073¿Identifier¿¿3608¿require¿¿¿{"start":{"line":5,"column":16},"end":{"line":5,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/egg-scripts/start.js"}¿¿Identifier
