Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
193¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":23,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Program
194¿VariableDeclarator¿¿331¿v31¿¿¿{"start":{"line":1,"column":40},"end":{"line":23,"column":1},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿VariableDeclarator
195¿ArrowFunctionExpression¿¿331¿¿¿¿{"start":{"line":1,"column":40},"end":{"line":23,"column":1},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿ArrowFunctionExpression
196¿Identifier¿¿0¿done¿¿¿{"start":{"line":1,"column":41},"end":{"line":1,"column":45},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
197¿VariableDeclarator¿¿333¿v17¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿VariableDeclarator
198¿CallExpression¿¿333¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿CallExpression
199¿MemberExpression¿¿333¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿MemberExpression
200¿Identifier¿¿333¿expect¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":8},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
201¿Identifier¿¿333¿assertions¿¿¿{"start":{"line":2,"column":9},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
202¿Literal¿number¿333¿¿2¿¿{"start":{"line":2,"column":20},"end":{"line":2,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Literal
203¿ExpressionStatement¿¿333¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":23},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿ExpressionStatement
204¿Identifier¿¿333¿v17¿¿¿¿¿Identifier
205¿VariableDeclarator¿¿333¿root¿¿¿{"start":{"line":3,"column":8},"end":{"line":3,"column":36},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿VariableDeclarator
206¿CallExpression¿¿333¿¿¿¿{"start":{"line":3,"column":15},"end":{"line":3,"column":36},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿CallExpression
207¿Identifier¿¿333¿require¿¿¿{"start":{"line":3,"column":15},"end":{"line":3,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
208¿Literal¿string¿333¿¿'heroku-env'¿¿{"start":{"line":3,"column":23},"end":{"line":3,"column":35},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Literal
209¿VariableDeclarator¿¿333¿fs¿¿¿{"start":{"line":4,"column":8},"end":{"line":4,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿VariableDeclarator
210¿CallExpression¿¿333¿¿¿¿{"start":{"line":4,"column":13},"end":{"line":4,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿CallExpression
211¿Identifier¿¿333¿require¿¿¿{"start":{"line":4,"column":13},"end":{"line":4,"column":20},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
212¿Literal¿string¿333¿¿'fs'¿¿{"start":{"line":4,"column":21},"end":{"line":4,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Literal
213¿VariableDeclarator¿¿333¿path¿¿¿{"start":{"line":5,"column":8},"end":{"line":5,"column":29},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿VariableDeclarator
214¿Literal¿string¿333¿¿'./heroku-env'¿¿{"start":{"line":5,"column":15},"end":{"line":5,"column":29},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Literal
215¿TryStatement¿¿333¿¿¿¿{"start":{"line":6,"column":2},"end":{"line":13,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿TryStatement
216¿VariableDeclarator¿¿333¿v18¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":27},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿VariableDeclarator
217¿CallExpression¿¿333¿¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":27},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿CallExpression
218¿MemberExpression¿¿333¿¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿MemberExpression
219¿Identifier¿¿333¿fs¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":10},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
220¿Identifier¿¿333¿existsSync¿¿¿{"start":{"line":7,"column":11},"end":{"line":7,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
221¿Identifier¿¿333¿path¿¿¿{"start":{"line":7,"column":22},"end":{"line":7,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
222¿IfStatement¿¿333¿¿¿¿{"start":{"line":7,"column":4},"end":{"line":10,"column":5},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿IfStatement
223¿Identifier¿¿333¿v18¿¿¿¿¿Identifier
224¿VariableDeclarator¿¿333¿v19¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿VariableDeclarator
225¿CallExpression¿¿333¿¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿CallExpression
226¿MemberExpression¿¿333¿¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿MemberExpression
227¿Identifier¿¿333¿fs¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":8},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
228¿Identifier¿¿333¿unlinkSync¿¿¿{"start":{"line":8,"column":9},"end":{"line":8,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
229¿Identifier¿¿333¿path¿¿¿{"start":{"line":8,"column":20},"end":{"line":8,"column":24},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
230¿ExpressionStatement¿¿333¿¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿ExpressionStatement
231¿Identifier¿¿333¿v19¿¿¿¿¿Identifier
232¿VariableDeclarator¿¿333¿v20¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":40},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿VariableDeclarator
233¿CallExpression¿¿333¿¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":40},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿CallExpression
234¿MemberExpression¿¿333¿¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":17},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿MemberExpression
235¿Identifier¿¿333¿console¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":13},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
236¿Identifier¿¿333¿log¿¿¿{"start":{"line":9,"column":14},"end":{"line":9,"column":17},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
237¿Literal¿string¿333¿¿'File removed:'¿¿{"start":{"line":9,"column":18},"end":{"line":9,"column":33},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Literal
238¿Identifier¿¿333¿path¿¿¿{"start":{"line":9,"column":35},"end":{"line":9,"column":39},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
239¿ExpressionStatement¿¿333¿¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":41},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿ExpressionStatement
240¿Identifier¿¿333¿v20¿¿¿¿¿Identifier
241¿BlockStatement¿¿333¿¿¿¿{"start":{"line":7,"column":29},"end":{"line":10,"column":5},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿BlockStatement
242¿BlockStatement¿¿333¿¿¿¿{"start":{"line":6,"column":6},"end":{"line":11,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿BlockStatement
243¿CatchClause¿¿333¿¿¿¿{"start":{"line":11,"column":4},"end":{"line":13,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿CatchClause
244¿VariableDeclarator¿¿333¿v21¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿VariableDeclarator
245¿CallExpression¿¿333¿¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿CallExpression
246¿MemberExpression¿¿333¿¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":17},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿MemberExpression
247¿Identifier¿¿333¿console¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":11},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
248¿Identifier¿¿333¿error¿¿¿{"start":{"line":12,"column":12},"end":{"line":12,"column":17},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
249¿Identifier¿¿333¿err¿¿¿{"start":{"line":12,"column":18},"end":{"line":12,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
250¿ExpressionStatement¿¿333¿¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":23},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿ExpressionStatement
251¿Identifier¿¿333¿v21¿¿¿¿¿Identifier
252¿BlockStatement¿¿333¿¿¿¿{"start":{"line":11,"column":16},"end":{"line":13,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿BlockStatement
253¿Identifier¿¿333¿err¿¿¿{"start":{"line":11,"column":11},"end":{"line":11,"column":14},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿Identifier
254¿ExpressionStatement¿¿333¿¿¿¿{"start":{"line":14,"column":2},"end":{"line":14,"column":35},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿ExpressionStatement
255¿AssignmentExpression¿=¿333¿¿¿¿{"start":{"line":14,"column":2},"end":{"line":14,"column":34},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/heroku-env_0.2.0/heroku-env.test.js"}¿¿AssignmentExpression
