Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
208¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":25,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿Program
209¿VariableDeclarator¿¿358¿v35¿¿¿{"start":{"line":1,"column":37},"end":{"line":25,"column":1},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿VariableDeclarator
210¿ArrowFunctionExpression¿¿358¿¿¿¿{"start":{"line":1,"column":37},"end":{"line":25,"column":1},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿ArrowFunctionExpression
211¿Identifier¿¿0¿done¿¿¿{"start":{"line":1,"column":38},"end":{"line":1,"column":42},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿Identifier
212¿VariableDeclarator¿¿360¿v19¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿VariableDeclarator
213¿CallExpression¿¿360¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿CallExpression
214¿MemberExpression¿¿360¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿MemberExpression
215¿Identifier¿¿360¿expect¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":8},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿Identifier
216¿Identifier¿¿360¿assertions¿¿¿{"start":{"line":2,"column":9},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿Identifier
217¿Literal¿number¿360¿¿2¿¿{"start":{"line":2,"column":20},"end":{"line":2,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿Literal
218¿ExpressionStatement¿¿360¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":23},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿ExpressionStatement
219¿Identifier¿¿360¿v19¿¿¿¿¿Identifier
220¿VariableDeclarator¿¿360¿zip¿¿¿{"start":{"line":3,"column":8},"end":{"line":3,"column":32},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿VariableDeclarator
221¿CallExpression¿¿360¿¿¿¿{"start":{"line":3,"column":14},"end":{"line":3,"column":32},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿CallExpression
222¿Identifier¿¿360¿require¿¿¿{"start":{"line":3,"column":14},"end":{"line":3,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿Identifier
223¿Literal¿string¿360¿¿'bestzip'¿¿{"start":{"line":3,"column":22},"end":{"line":3,"column":31},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿Literal
224¿VariableDeclarator¿¿360¿fs¿¿¿{"start":{"line":4,"column":8},"end":{"line":4,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿VariableDeclarator
225¿CallExpression¿¿360¿¿¿¿{"start":{"line":4,"column":13},"end":{"line":4,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿CallExpression
226¿Identifier¿¿360¿require¿¿¿{"start":{"line":4,"column":13},"end":{"line":4,"column":20},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿Identifier
227¿Literal¿string¿360¿¿'fs'¿¿{"start":{"line":4,"column":21},"end":{"line":4,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿Literal
228¿VariableDeclarator¿¿360¿path¿¿¿{"start":{"line":5,"column":8},"end":{"line":5,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿VariableDeclarator
229¿Literal¿string¿360¿¿'./bestzip'¿¿{"start":{"line":5,"column":15},"end":{"line":5,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿Literal
230¿TryStatement¿¿360¿¿¿¿{"start":{"line":6,"column":2},"end":{"line":13,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿TryStatement
231¿VariableDeclarator¿¿360¿v20¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":27},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿VariableDeclarator
232¿CallExpression¿¿360¿¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":27},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿CallExpression
233¿MemberExpression¿¿360¿¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿MemberExpression
234¿Identifier¿¿360¿fs¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":10},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿Identifier
235¿Identifier¿¿360¿existsSync¿¿¿{"start":{"line":7,"column":11},"end":{"line":7,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿Identifier
236¿Identifier¿¿360¿path¿¿¿{"start":{"line":7,"column":22},"end":{"line":7,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿Identifier
237¿IfStatement¿¿360¿¿¿¿{"start":{"line":7,"column":4},"end":{"line":10,"column":5},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿IfStatement
238¿Identifier¿¿360¿v20¿¿¿¿¿Identifier
239¿VariableDeclarator¿¿360¿v21¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿VariableDeclarator
240¿CallExpression¿¿360¿¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿CallExpression
241¿MemberExpression¿¿360¿¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/bestzip_2.1.6/bestzip.test.js"}¿¿MemberExpression
