Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
200¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":30,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Program
201¿VariableDeclarator¿¿344¿v33¿¿¿{"start":{"line":1,"column":50},"end":{"line":30,"column":1},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿VariableDeclarator
202¿ArrowFunctionExpression¿¿344¿¿¿¿{"start":{"line":1,"column":50},"end":{"line":30,"column":1},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿ArrowFunctionExpression
203¿Identifier¿¿0¿done¿¿¿{"start":{"line":1,"column":51},"end":{"line":1,"column":55},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
204¿VariableDeclarator¿¿346¿v18¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿VariableDeclarator
205¿CallExpression¿¿346¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿CallExpression
206¿MemberExpression¿¿346¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿MemberExpression
207¿Identifier¿¿346¿expect¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":8},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
208¿Identifier¿¿346¿assertions¿¿¿{"start":{"line":2,"column":9},"end":{"line":2,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
209¿Literal¿number¿346¿¿2¿¿{"start":{"line":2,"column":20},"end":{"line":2,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Literal
210¿ExpressionStatement¿¿346¿¿¿¿{"start":{"line":2,"column":2},"end":{"line":2,"column":23},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿ExpressionStatement
211¿Identifier¿¿346¿v18¿¿¿¿¿Identifier
212¿VariableDeclarator¿¿346¿spritesheet¿¿¿{"start":{"line":3,"column":6},"end":{"line":3,"column":51},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿VariableDeclarator
213¿CallExpression¿¿346¿¿¿¿{"start":{"line":3,"column":20},"end":{"line":3,"column":51},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿CallExpression
214¿Identifier¿¿346¿require¿¿¿{"start":{"line":3,"column":20},"end":{"line":3,"column":27},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
215¿Literal¿string¿346¿¿'lycwed-spritesheetjs'¿¿{"start":{"line":3,"column":28},"end":{"line":3,"column":50},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Literal
216¿VariableDeclarator¿¿346¿fs¿¿¿{"start":{"line":4,"column":8},"end":{"line":4,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿VariableDeclarator
217¿CallExpression¿¿346¿¿¿¿{"start":{"line":4,"column":13},"end":{"line":4,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿CallExpression
218¿Identifier¿¿346¿require¿¿¿{"start":{"line":4,"column":13},"end":{"line":4,"column":20},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
219¿Literal¿string¿346¿¿'fs'¿¿{"start":{"line":4,"column":21},"end":{"line":4,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Literal
220¿VariableDeclarator¿¿346¿path¿¿¿{"start":{"line":5,"column":8},"end":{"line":5,"column":39},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿VariableDeclarator
221¿Literal¿string¿346¿¿'./lycwed-spritesheetjs'¿¿{"start":{"line":5,"column":15},"end":{"line":5,"column":39},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Literal
222¿TryStatement¿¿346¿¿¿¿{"start":{"line":6,"column":2},"end":{"line":13,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿TryStatement
223¿VariableDeclarator¿¿346¿v19¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":27},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿VariableDeclarator
224¿CallExpression¿¿346¿¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":27},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿CallExpression
225¿MemberExpression¿¿346¿¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿MemberExpression
226¿Identifier¿¿346¿fs¿¿¿{"start":{"line":7,"column":8},"end":{"line":7,"column":10},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
227¿Identifier¿¿346¿existsSync¿¿¿{"start":{"line":7,"column":11},"end":{"line":7,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
228¿Identifier¿¿346¿path¿¿¿{"start":{"line":7,"column":22},"end":{"line":7,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
229¿IfStatement¿¿346¿¿¿¿{"start":{"line":7,"column":4},"end":{"line":10,"column":5},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿IfStatement
230¿Identifier¿¿346¿v19¿¿¿¿¿Identifier
231¿VariableDeclarator¿¿346¿v20¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿VariableDeclarator
232¿CallExpression¿¿346¿¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":25},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿CallExpression
233¿MemberExpression¿¿346¿¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿MemberExpression
234¿Identifier¿¿346¿fs¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":8},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
235¿Identifier¿¿346¿unlinkSync¿¿¿{"start":{"line":8,"column":9},"end":{"line":8,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
236¿Identifier¿¿346¿path¿¿¿{"start":{"line":8,"column":20},"end":{"line":8,"column":24},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
237¿ExpressionStatement¿¿346¿¿¿¿{"start":{"line":8,"column":6},"end":{"line":8,"column":26},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿ExpressionStatement
238¿Identifier¿¿346¿v20¿¿¿¿¿Identifier
239¿VariableDeclarator¿¿346¿v21¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":40},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿VariableDeclarator
240¿CallExpression¿¿346¿¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":40},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿CallExpression
241¿MemberExpression¿¿346¿¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":17},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿MemberExpression
242¿Identifier¿¿346¿console¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":13},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
243¿Identifier¿¿346¿log¿¿¿{"start":{"line":9,"column":14},"end":{"line":9,"column":17},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
244¿Literal¿string¿346¿¿'File removed:'¿¿{"start":{"line":9,"column":18},"end":{"line":9,"column":33},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Literal
245¿Identifier¿¿346¿path¿¿¿{"start":{"line":9,"column":35},"end":{"line":9,"column":39},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
246¿ExpressionStatement¿¿346¿¿¿¿{"start":{"line":9,"column":6},"end":{"line":9,"column":41},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿ExpressionStatement
247¿Identifier¿¿346¿v21¿¿¿¿¿Identifier
248¿BlockStatement¿¿346¿¿¿¿{"start":{"line":7,"column":29},"end":{"line":10,"column":5},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿BlockStatement
249¿BlockStatement¿¿346¿¿¿¿{"start":{"line":6,"column":6},"end":{"line":11,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿BlockStatement
250¿CatchClause¿¿346¿¿¿¿{"start":{"line":11,"column":4},"end":{"line":13,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿CatchClause
251¿VariableDeclarator¿¿346¿v22¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿VariableDeclarator
252¿CallExpression¿¿346¿¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":22},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿CallExpression
253¿MemberExpression¿¿346¿¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":17},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿MemberExpression
254¿Identifier¿¿346¿console¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":11},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
255¿Identifier¿¿346¿error¿¿¿{"start":{"line":12,"column":12},"end":{"line":12,"column":17},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
256¿Identifier¿¿346¿err¿¿¿{"start":{"line":12,"column":18},"end":{"line":12,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
257¿ExpressionStatement¿¿346¿¿¿¿{"start":{"line":12,"column":4},"end":{"line":12,"column":23},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿ExpressionStatement
258¿Identifier¿¿346¿v22¿¿¿¿¿Identifier
259¿BlockStatement¿¿346¿¿¿¿{"start":{"line":11,"column":16},"end":{"line":13,"column":3},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿BlockStatement
260¿Identifier¿¿346¿err¿¿¿{"start":{"line":11,"column":11},"end":{"line":11,"column":14},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
261¿VariableDeclarator¿¿346¿file_exist¿¿¿{"start":{"line":14,"column":6},"end":{"line":14,"column":38},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿VariableDeclarator
262¿CallExpression¿¿346¿¿¿¿{"start":{"line":14,"column":19},"end":{"line":14,"column":38},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿CallExpression
263¿MemberExpression¿¿346¿¿¿¿{"start":{"line":14,"column":19},"end":{"line":14,"column":32},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿MemberExpression
264¿Identifier¿¿346¿fs¿¿¿{"start":{"line":14,"column":19},"end":{"line":14,"column":21},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
265¿Identifier¿¿346¿existsSync¿¿¿{"start":{"line":14,"column":22},"end":{"line":14,"column":32},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
266¿Identifier¿¿346¿path¿¿¿{"start":{"line":14,"column":33},"end":{"line":14,"column":37},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
267¿VariableDeclarator¿¿346¿v23¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":20},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿VariableDeclarator
268¿CallExpression¿¿346¿¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":20},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿CallExpression
269¿Identifier¿¿346¿expect¿¿¿{"start":{"line":15,"column":2},"end":{"line":15,"column":8},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
270¿Identifier¿¿346¿file_exist¿¿¿{"start":{"line":15,"column":9},"end":{"line":15,"column":19},"fname":"/Users/elza/Documents/MDP/Js_files/command-injection/lycwed-spritesheetjs_1.2.5/lycwed-spritesheetjs.test.js"}¿¿Identifier
