Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
241¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":40,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿Program
242¿ExportNamedDeclaration¿¿429¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":10,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿ExportNamedDeclaration
243¿VariableDeclarator¿¿429¿validateString¿¿¿{"start":{"line":2,"column":7},"end":{"line":10,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿VariableDeclarator
244¿FunctionExpression¿¿429¿anon¿¿¿{"start":{"line":2,"column":7},"end":{"line":10,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿FunctionExpression
245¿Identifier¿¿0¿value¿¿¿{"start":{"line":2,"column":31},"end":{"line":2,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿Identifier
246¿Identifier¿¿0¿name¿¿¿{"start":{"line":2,"column":38},"end":{"line":2,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿Identifier
247¿AssignmentPattern¿¿0¿¿¿¿{"start":{"line":2,"column":44},"end":{"line":2,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿AssignmentPattern
248¿VariableDeclarator¿¿431¿v29¿¿¿{"start":{"line":3,"column":6},"end":{"line":3,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿VariableDeclarator
249¿UnaryExpression¿typeof¿431¿¿¿¿{"start":{"line":3,"column":6},"end":{"line":3,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿UnaryExpression
250¿Identifier¿¿431¿value¿¿¿{"start":{"line":3,"column":13},"end":{"line":3,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿Identifier
251¿VariableDeclarator¿¿431¿v30¿¿¿{"start":{"line":3,"column":6},"end":{"line":3,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿VariableDeclarator
252¿BinaryExpression¿!==¿431¿¿¿¿{"start":{"line":3,"column":6},"end":{"line":3,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿BinaryExpression
253¿Identifier¿¿431¿v29¿¿¿¿¿Identifier
254¿Literal¿string¿431¿¿'string'¿¿{"start":{"line":3,"column":23},"end":{"line":3,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿Literal
255¿IfStatement¿¿431¿¿¿¿{"start":{"line":3,"column":2},"end":{"line":5,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿IfStatement
256¿Identifier¿¿431¿v30¿¿¿¿¿Identifier
257¿VariableDeclarator¿¿431¿v31¿¿¿{"start":{"line":4,"column":10},"end":{"line":4,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿VariableDeclarator
258¿NewExpression¿¿431¿¿¿¿{"start":{"line":4,"column":10},"end":{"line":4,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿NewExpression
259¿Identifier¿¿431¿Error¿¿¿{"start":{"line":4,"column":14},"end":{"line":4,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿Identifier
260¿TemplateLiteral¿¿431¿¿¿¿{"start":{"line":4,"column":20},"end":{"line":4,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿TemplateLiteral
261¿Identifier¿¿431¿name¿¿¿{"start":{"line":4,"column":23},"end":{"line":4,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿Identifier
262¿ThrowStatement¿¿431¿¿¿¿{"start":{"line":4,"column":4},"end":{"line":4,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿ThrowStatement
263¿Identifier¿¿431¿v31¿¿¿¿¿Identifier
264¿BlockStatement¿¿431¿¿¿¿{"start":{"line":3,"column":33},"end":{"line":5,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿BlockStatement
265¿VariableDeclarator¿¿431¿v32¿¿¿{"start":{"line":6,"column":6},"end":{"line":6,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿VariableDeclarator
266¿MemberExpression¿¿431¿¿¿¿{"start":{"line":6,"column":6},"end":{"line":6,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿MemberExpression
267¿Identifier¿¿431¿value¿¿¿{"start":{"line":6,"column":6},"end":{"line":6,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿Identifier
268¿Identifier¿¿431¿length¿¿¿{"start":{"line":6,"column":12},"end":{"line":6,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿Identifier
269¿VariableDeclarator¿¿431¿v33¿¿¿{"start":{"line":6,"column":6},"end":{"line":6,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿VariableDeclarator
270¿BinaryExpression¿>¿431¿¿¿¿{"start":{"line":6,"column":6},"end":{"line":6,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿BinaryExpression
271¿Identifier¿¿431¿v32¿¿¿¿¿Identifier
272¿Identifier¿¿431¿maxLength¿¿¿{"start":{"line":6,"column":21},"end":{"line":6,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿Identifier
273¿IfStatement¿¿431¿¿¿¿{"start":{"line":6,"column":2},"end":{"line":8,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿IfStatement
274¿Identifier¿¿431¿v33¿¿¿¿¿Identifier
275¿VariableDeclarator¿¿431¿v34¿¿¿{"start":{"line":7,"column":10},"end":{"line":7,"column":69},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿VariableDeclarator
276¿NewExpression¿¿431¿¿¿¿{"start":{"line":7,"column":10},"end":{"line":7,"column":69},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿NewExpression
277¿Identifier¿¿431¿Error¿¿¿{"start":{"line":7,"column":14},"end":{"line":7,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿Identifier
278¿TemplateLiteral¿¿431¿¿¿¿{"start":{"line":7,"column":20},"end":{"line":7,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿TemplateLiteral
279¿Identifier¿¿431¿name¿¿¿{"start":{"line":7,"column":23},"end":{"line":7,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/gemini-mcp/validation.js"}¿¿Identifier
