Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
231¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":24,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Program
232¿VariableDeclarator¿¿386¿path¿¿¿{"start":{"line":1,"column":6},"end":{"line":1,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿VariableDeclarator
233¿CallExpression¿¿386¿¿¿¿{"start":{"line":1,"column":13},"end":{"line":1,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿CallExpression
234¿Identifier¿¿386¿require¿¿¿{"start":{"line":1,"column":13},"end":{"line":1,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
235¿Literal¿string¿386¿¿'path'¿¿{"start":{"line":1,"column":21},"end":{"line":1,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Literal
236¿VariableDeclarator¿¿386¿pathToFlag¿¿¿{"start":{"line":2,"column":6},"end":{"line":2,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿VariableDeclarator
237¿CallExpression¿¿386¿¿¿¿{"start":{"line":2,"column":19},"end":{"line":2,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿CallExpression
238¿MemberExpression¿¿386¿¿¿¿{"start":{"line":2,"column":19},"end":{"line":2,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿MemberExpression
239¿Identifier¿¿386¿path¿¿¿{"start":{"line":2,"column":19},"end":{"line":2,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
240¿Identifier¿¿386¿resolve¿¿¿{"start":{"line":2,"column":24},"end":{"line":2,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
241¿Identifier¿¿386¿__dirname¿¿¿{"start":{"line":2,"column":32},"end":{"line":2,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
242¿Literal¿string¿386¿¿'../flag.html'¿¿{"start":{"line":2,"column":43},"end":{"line":2,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Literal
243¿VariableDeclarator¿¿386¿genstr¿¿¿{"start":{"line":3,"column":0},"end":{"line":5,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿VariableDeclarator
244¿FunctionExpression¿¿386¿anon¿¿¿{"start":{"line":3,"column":0},"end":{"line":5,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿FunctionExpression
245¿Identifier¿¿0¿n¿¿¿{"start":{"line":3,"column":16},"end":{"line":3,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
246¿VariableDeclarator¿¿388¿v19¿¿¿{"start":{"line":4,"column":9},"end":{"line":4,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿VariableDeclarator
247¿CallExpression¿¿388¿¿¿¿{"start":{"line":4,"column":9},"end":{"line":4,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿CallExpression
248¿MemberExpression¿¿388¿¿¿¿{"start":{"line":4,"column":9},"end":{"line":4,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿MemberExpression
249¿Literal¿string¿388¿¿'/..'¿¿{"start":{"line":4,"column":9},"end":{"line":4,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Literal
250¿Identifier¿¿388¿repeat¿¿¿{"start":{"line":4,"column":15},"end":{"line":4,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
251¿Literal¿number¿388¿¿50¿¿{"start":{"line":4,"column":22},"end":{"line":4,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Literal
252¿VariableDeclarator¿¿388¿v20¿¿¿{"start":{"line":4,"column":9},"end":{"line":4,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿VariableDeclarator
253¿BinaryExpression¿+¿388¿¿¿¿{"start":{"line":4,"column":9},"end":{"line":4,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿BinaryExpression
254¿Identifier¿¿388¿v19¿¿¿¿¿Identifier
255¿Identifier¿¿388¿pathToFlag¿¿¿{"start":{"line":4,"column":28},"end":{"line":4,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
256¿ReturnStatement¿¿388¿¿¿¿{"start":{"line":4,"column":2},"end":{"line":4,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿ReturnStatement
257¿Identifier¿¿388¿v20¿¿¿¿¿Identifier
258¿BlockStatement¿¿388¿¿¿¿{"start":{"line":3,"column":19},"end":{"line":5,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿BlockStatement
259¿VariableDeclarator¿¿386¿v35¿¿¿{"start":{"line":6,"column":34},"end":{"line":24,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿VariableDeclarator
260¿ArrowFunctionExpression¿¿386¿¿¿¿{"start":{"line":6,"column":34},"end":{"line":24,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿ArrowFunctionExpression
261¿Identifier¿¿0¿done¿¿¿{"start":{"line":6,"column":35},"end":{"line":6,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
262¿VariableDeclarator¿¿390¿v21¿¿¿{"start":{"line":7,"column":2},"end":{"line":7,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿VariableDeclarator
263¿CallExpression¿¿390¿¿¿¿{"start":{"line":7,"column":2},"end":{"line":7,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿CallExpression
264¿MemberExpression¿¿390¿¿¿¿{"start":{"line":7,"column":2},"end":{"line":7,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿MemberExpression
265¿Identifier¿¿390¿expect¿¿¿{"start":{"line":7,"column":2},"end":{"line":7,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
266¿Identifier¿¿390¿assertions¿¿¿{"start":{"line":7,"column":9},"end":{"line":7,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
267¿Literal¿number¿390¿¿1¿¿{"start":{"line":7,"column":20},"end":{"line":7,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Literal
268¿ExpressionStatement¿¿390¿¿¿¿{"start":{"line":7,"column":2},"end":{"line":7,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿ExpressionStatement
269¿Identifier¿¿390¿v21¿¿¿¿¿Identifier
270¿VariableDeclarator¿¿390¿stattic¿¿¿{"start":{"line":8,"column":8},"end":{"line":8,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿VariableDeclarator
271¿CallExpression¿¿390¿¿¿¿{"start":{"line":8,"column":18},"end":{"line":8,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿CallExpression
272¿Identifier¿¿390¿require¿¿¿{"start":{"line":8,"column":18},"end":{"line":8,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
273¿Literal¿string¿390¿¿'stattic'¿¿{"start":{"line":8,"column":26},"end":{"line":8,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Literal
274¿VariableDeclarator¿¿390¿fs¿¿¿{"start":{"line":9,"column":8},"end":{"line":9,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿VariableDeclarator
275¿CallExpression¿¿390¿¿¿¿{"start":{"line":9,"column":13},"end":{"line":9,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿CallExpression
276¿Identifier¿¿390¿require¿¿¿{"start":{"line":9,"column":13},"end":{"line":9,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
277¿Literal¿string¿390¿¿'fs'¿¿{"start":{"line":9,"column":21},"end":{"line":9,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Literal
278¿VariableDeclarator¿¿390¿v22¿¿¿{"start":{"line":10,"column":8},"end":{"line":10,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿VariableDeclarator
279¿CallExpression¿¿390¿¿¿¿{"start":{"line":10,"column":19},"end":{"line":10,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿CallExpression
280¿Identifier¿¿390¿require¿¿¿{"start":{"line":10,"column":19},"end":{"line":10,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
281¿Literal¿string¿390¿¿'child_process'¿¿{"start":{"line":10,"column":27},"end":{"line":10,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Literal
282¿VariableDeclarator¿¿390¿exec¿¿¿{"start":{"line":10,"column":10},"end":{"line":10,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿VariableDeclarator
283¿MemberExpression¿¿390¿¿¿¿{"start":{"line":10,"column":10},"end":{"line":10,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿MemberExpression
284¿Identifier¿¿390¿v22¿¿¿¿¿Identifier
285¿Identifier¿¿390¿exec¿¿¿{"start":{"line":10,"column":10},"end":{"line":10,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
286¿VariableDeclarator¿¿390¿v23¿¿¿{"start":{"line":11,"column":18},"end":{"line":11,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿VariableDeclarator
287¿CallExpression¿¿390¿¿¿¿{"start":{"line":11,"column":18},"end":{"line":11,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿CallExpression
288¿MemberExpression¿¿390¿¿¿¿{"start":{"line":11,"column":18},"end":{"line":11,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿MemberExpression
289¿Identifier¿¿390¿fs¿¿¿{"start":{"line":11,"column":18},"end":{"line":11,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
290¿Identifier¿¿390¿readFileSync¿¿¿{"start":{"line":11,"column":21},"end":{"line":11,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
291¿Identifier¿¿390¿pathToFlag¿¿¿{"start":{"line":11,"column":34},"end":{"line":11,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
292¿VariableDeclarator¿¿390¿hostsFile¿¿¿{"start":{"line":11,"column":6},"end":{"line":11,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿VariableDeclarator
293¿CallExpression¿¿390¿¿¿¿{"start":{"line":11,"column":18},"end":{"line":11,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿CallExpression
294¿MemberExpression¿¿390¿¿¿¿{"start":{"line":11,"column":18},"end":{"line":11,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿MemberExpression
295¿Identifier¿¿390¿v23¿¿¿¿¿Identifier
296¿Identifier¿¿390¿toString¿¿¿{"start":{"line":11,"column":46},"end":{"line":11,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿Identifier
297¿VariableDeclarator¿¿390¿a¿¿¿{"start":{"line":12,"column":8},"end":{"line":12,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿VariableDeclarator
298¿CallExpression¿¿390¿¿¿¿{"start":{"line":12,"column":12},"end":{"line":12,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/path_traversal/secbench/stattic_0.2.3/stattic.test.js"}¿¿CallExpression
