Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2345¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":264,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿Program
2346¿ExpressionStatement¿¿4088¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":1,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿ExpressionStatement
2347¿Literal¿string¿4088¿¿'use strict'¿¿{"start":{"line":1,"column":0},"end":{"line":1,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿Literal
2348¿VariableDeclarator¿¿4088¿fs¿¿¿{"start":{"line":2,"column":4},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿VariableDeclarator
2349¿CallExpression¿¿4088¿¿¿¿{"start":{"line":2,"column":9},"end":{"line":2,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿CallExpression
2350¿Identifier¿¿4088¿require¿¿¿{"start":{"line":2,"column":9},"end":{"line":2,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿Identifier
2351¿Literal¿string¿4088¿¿'fs'¿¿{"start":{"line":2,"column":17},"end":{"line":2,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿Literal
2352¿VariableDeclarator¿¿4088¿path¿¿¿{"start":{"line":3,"column":4},"end":{"line":3,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿VariableDeclarator
2353¿CallExpression¿¿4088¿¿¿¿{"start":{"line":3,"column":11},"end":{"line":3,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿CallExpression
2354¿Identifier¿¿4088¿require¿¿¿{"start":{"line":3,"column":11},"end":{"line":3,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿Identifier
2355¿Literal¿string¿4088¿¿'path'¿¿{"start":{"line":3,"column":19},"end":{"line":3,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿Literal
2356¿VariableDeclarator¿¿4088¿async¿¿¿{"start":{"line":4,"column":4},"end":{"line":4,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿VariableDeclarator
2357¿CallExpression¿¿4088¿¿¿¿{"start":{"line":4,"column":12},"end":{"line":4,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿CallExpression
2358¿Identifier¿¿4088¿require¿¿¿{"start":{"line":4,"column":12},"end":{"line":4,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿Identifier
2359¿Literal¿string¿4088¿¿'async'¿¿{"start":{"line":4,"column":20},"end":{"line":4,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿Literal
2360¿VariableDeclarator¿¿4088¿child_process¿¿¿{"start":{"line":5,"column":4},"end":{"line":5,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿VariableDeclarator
2361¿CallExpression¿¿4088¿¿¿¿{"start":{"line":5,"column":20},"end":{"line":5,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿CallExpression
2362¿Identifier¿¿4088¿require¿¿¿{"start":{"line":5,"column":20},"end":{"line":5,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿Identifier
2363¿Literal¿string¿4088¿¿'child_process'¿¿{"start":{"line":5,"column":28},"end":{"line":5,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿Literal
2364¿VariableDeclarator¿¿4088¿v235¿¿¿{"start":{"line":8,"column":10},"end":{"line":8,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿VariableDeclarator
2365¿MemberExpression¿¿4088¿¿¿¿{"start":{"line":8,"column":10},"end":{"line":8,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿MemberExpression
2366¿Identifier¿¿4088¿process¿¿¿{"start":{"line":8,"column":10},"end":{"line":8,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿Identifier
2367¿Identifier¿¿4088¿platform¿¿¿{"start":{"line":8,"column":18},"end":{"line":8,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿Identifier
2368¿VariableDeclarator¿¿4088¿v236¿¿¿{"start":{"line":8,"column":10},"end":{"line":8,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿VariableDeclarator
2369¿BinaryExpression¿===¿4088¿¿¿¿{"start":{"line":8,"column":10},"end":{"line":8,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿BinaryExpression
2370¿Identifier¿¿4088¿v235¿¿¿¿¿Identifier
2371¿Literal¿string¿4088¿¿'win32'¿¿{"start":{"line":8,"column":31},"end":{"line":8,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿Literal
2372¿VariableDeclarator¿exported¿4088¿v240¿¿¿{"start":{"line":9,"column":20},"end":{"line":14,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿VariableDeclarator
2373¿FunctionExpression¿¿4088¿anon¿¿¿{"start":{"line":9,"column":20},"end":{"line":14,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/fs-path/index.js"}¿¿FunctionExpression
